src_ip,dst_ip,src_port,dst_port,length,timestamp,time_delta,is_syn,is_ack,is_fin,is_rst,label,payload_size,ttl
192.168.56.102,192.168.56.1,37099,80,60,1775645975.5375552,23.4241105,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,49080,22,150,1775645637.6321983,0.5499295,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,40660,22,99,1775645116.043071,418.3029591,0,1,0,0,0,33,64
192.168.56.102,192.168.56.1,40660,22,102,1775645165.0877695,467.3476578,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,43020,22,102,1775645257.8218257,560.0817139,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,22,49178,66,1775645638.094875,1.0126063,0,1,0,0,2,0,128
192.168.56.102,192.168.56.1,49130,22,134,1775645637.825981,0.7437118,0,1,0,0,2,68,64
192.168.56.102,192.168.56.1,15907,80,60,1775645969.4253664,17.3119216,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,43020,22,66,1775645259.1563685,561.4162564,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,22,49160,66,1775645637.9471583,0.8648895,0,1,0,0,2,0,128
192.168.56.102,192.168.56.1,40047,80,60,1775645955.8547919,3.741347,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,55555,62818,54,1775645455.1192803,40.7826844,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,49130,99,1775645637.7296495,0.6473805,0,1,0,0,2,33,128
192.168.56.1,192.168.56.102,22,40660,110,1775645145.0258243,447.2857123,0,1,0,0,0,44,128
192.168.56.102,192.168.56.1,52964,8080,66,1775645290.3945258,592.6544139,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,22,43020,102,1775645255.4128184,557.6727065,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,592,35796,54,1775645414.3729208,0.036325,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,49178,54,1775645638.1032135,1.0209447,0,1,0,1,2,0,128
192.168.56.102,192.168.56.1,43020,22,102,1775645257.6172707,559.8771588,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,22,40660,102,1775645164.9366093,467.1964974,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,49130,22,134,1775645637.825981,0.7437118,0,1,0,0,2,68,64
192.168.56.1,192.168.56.102,1998,62818,54,1775645455.1473143,40.8107186,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,80,41594,54,1775645966.4428658,14.329421,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,49090,22,1042,1775645637.509081,0.4268117,0,1,0,0,2,976,64
192.168.56.102,192.168.56.1,49148,22,110,1775645637.8210804,0.7388115,0,1,0,0,2,44,64
192.168.56.102,192.168.56.1,62818,8200,60,1775645455.1027913,40.7661953,1,0,0,0,1,2,38
192.168.56.1,192.168.56.102,8080,49800,552,1775645466.7772112,52.4406152,0,1,1,0,1,486,128
192.168.56.102,192.168.56.1,49096,22,114,1775645637.5623736,0.4801045,0,1,0,0,2,48,64
192.168.56.1,192.168.56.102,80,34799,54,1775645975.283631,23.1701865,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,22,49156,74,1775645637.8257673,0.7434983,1,1,0,0,2,0,128
192.168.56.1,192.168.56.102,22,43020,150,1775645257.3730578,559.6329459,0,1,0,0,0,84,128
192.168.56.102,192.168.56.1,35796,382,60,1775645414.347044,0.010448,1,0,0,0,1,2,42
192.168.56.102,192.168.56.1,11686,80,60,1775645973.5341449,21.4207001,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,8080,49838,552,1775645466.779107,52.4425114,0,1,1,0,1,486,128
192.168.56.102,192.168.56.1,49196,22,82,1775645638.0627036,0.9804347,0,1,0,0,2,16,64
192.168.56.1,192.168.56.102,22,43020,102,1775645259.3261087,561.585997,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,22,49196,54,1775645638.1143124,1.0320435,0,1,0,1,2,0,128
192.168.56.1,192.168.56.102,8080,52976,1514,1775645291.207049,593.4669369,0,1,0,0,0,1448,128
192.168.56.1,192.168.56.102,22,40660,142,1775645119.918178,422.1780663,0,1,0,0,0,76,128
192.168.56.1,192.168.56.102,711,62818,54,1775645455.103783,40.7671869,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,43020,158,1775645257.3734708,559.6333589,0,1,0,0,0,92,128
192.168.56.102,192.168.56.1,43020,22,102,1775645256.3175044,558.5773925,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,771,35798,54,1775645415.5845127,1.247917,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,80,50702,54,1775645961.9840684,9.8706237,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,80,17716,54,1775645959.4412985,7.3278538,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,51650,80,60,1775645976.811442,24.6979973,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,1152,62818,54,1775645455.1088252,40.7722294,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,62818,14441,60,1775645455.0867238,40.7501279,1,0,0,0,1,2,55
192.168.56.1,192.168.56.102,22,49222,74,1775645638.1274917,1.0452228,1,1,0,0,2,0,128
192.168.56.102,192.168.56.1,40660,22,66,1775645165.3650067,467.6248947,0,1,0,0,0,0,64
192.168.56.102,192.168.56.1,62818,8084,60,1775645456.2327244,41.8961284,1,0,0,0,1,2,48
192.168.56.102,192.168.56.1,49110,22,134,1775645637.6102238,0.5279548,0,1,0,0,2,68,64
192.168.56.102,192.168.56.1,64364,80,60,1775645957.87591,5.7624651,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,43020,22,66,1775645256.183715,558.4436033,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,80,16452,54,1775645964.4529486,12.3395038,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,43020,22,102,1775645258.3611271,560.6210152,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,80,32438,54,1775645975.0889363,22.9754917,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,22,49110,110,1775645637.6095445,0.5272753,0,1,0,0,2,44,128
192.168.56.1,192.168.56.102,80,8121,54,1775645953.4356527,1.3222079,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,22,49112,1066,1775645637.7469115,0.6646425,0,1,0,0,2,1000,128
192.168.56.1,192.168.56.102,22,43020,102,1775645260.285936,562.5458242,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,80,51743,54,1775645956.8787649,4.7653199,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,35796,837,60,1775645414.4191904,0.0825944,1,0,0,0,1,2,41
192.168.56.1,192.168.56.102,22,43020,102,1775645255.885616,558.1455042,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,145,35796,54,1775645414.4214537,0.0848576,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,43020,22,102,1775645255.490791,557.7506792,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,40660,22,102,1775645164.6677067,466.9275949,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,22,40660,158,1775645165.3609452,467.6208332,0,1,0,0,0,92,128
192.168.56.1,192.168.56.102,8080,52976,1096,1775645291.207049,593.4669369,0,1,0,0,0,1030,128
192.168.56.1,192.168.56.102,22,46488,74,1775645466.9510744,52.6144785,1,1,0,0,1,0,128
192.168.56.102,192.168.56.1,52656,445,66,1775645462.5514867,48.2148908,0,1,0,0,1,0,64
192.168.56.1,192.168.56.102,80,39577,54,1775645975.7498167,23.6363718,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,80,46087,54,1775645976.3227592,24.2093145,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,49110,22,114,1775645637.5613663,0.4790973,0,1,0,0,2,48,64
192.168.56.1,192.168.56.102,22,43020,150,1775645257.3714428,559.6313309,0,1,0,0,0,84,128
192.168.56.1,192.168.56.102,22,49068,66,1775645637.2398965,0.1576276,0,1,0,0,2,0,128
192.168.56.1,192.168.56.102,22,49160,1066,1775645637.9006207,0.8183518,0,1,0,0,2,1000,128
192.168.56.102,192.168.56.1,49926,8080,66,1775645466.9053648,52.5687688,0,1,0,0,1,0,64
192.168.56.102,192.168.56.1,43020,22,102,1775645260.282329,562.5422173,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,49210,22,89,1775645638.125796,1.0435269,0,1,0,0,2,23,64
192.168.56.1,192.168.56.102,80,22747,54,1775645974.3773677,22.263923,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,40660,22,102,1775645164.6193206,466.8792087,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,8080,52952,222,1775645281.735444,583.9953322,0,1,0,0,0,156,128
192.168.56.1,192.168.56.102,1524,62818,54,1775645455.1375017,40.8009057,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,43020,102,1775645259.3859563,561.6458446,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,80,8584,54,1775645978.3896887,26.2762441,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,35796,288,60,1775645414.3926084,0.0560126,1,0,0,0,1,2,49
192.168.56.102,192.168.56.1,22719,80,60,1775645959.8254497,7.7120049,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,32869,80,60,1775645970.5033257,18.3898808,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,741,35796,54,1775645415.4995704,1.1629744,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,49096,22,1042,1775645637.5108733,0.4286041,0,1,0,0,2,976,64
192.168.56.1,192.168.56.102,22,49080,142,1775645637.6613936,0.5791246,0,1,0,0,2,76,128
192.168.56.102,192.168.56.1,35796,196,60,1775645415.5173092,1.1807132,1,0,0,0,1,2,49
192.168.56.102,192.168.56.1,40660,22,66,1775645116.1723683,418.4322565,0,1,0,0,0,0,64
192.168.56.102,192.168.56.1,36589,80,60,1775645966.0190177,13.905573,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,43020,150,1775645257.3732486,559.6331367,0,1,0,0,0,84,128
192.168.56.102,192.168.56.1,35785,80,60,1775645965.9476836,13.8342388,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,53531,80,60,1775645967.3606057,15.2471607,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,49148,110,1775645637.8234048,0.7411359,0,1,0,0,2,44,128
192.168.56.1,192.168.56.102,650,35796,54,1775645414.3876996,0.0511038,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,80,22714,54,1775645954.4523015,2.3388567,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,43020,22,102,1775645255.8356762,558.0955643,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,43020,22,66,1775645257.3688595,559.6287476,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,80,6131,54,1775645953.264137,1.1506922,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,62818,777,60,1775645455.1374607,40.8008647,1,0,0,0,1,2,38
192.168.56.102,192.168.56.1,62818,5987,60,1775645455.1310837,40.7944879,1,0,0,0,1,2,41
192.168.56.102,192.168.56.1,49090,22,150,1775645637.6691241,0.5868552,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,28667,80,60,1775645970.2424567,18.1290118,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,49096,22,134,1775645637.6103785,0.5281096,0,1,0,0,2,68,64
192.168.56.102,192.168.56.1,43020,22,66,1775645256.0806808,558.3405689,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,216,35796,54,1775645414.3553867,0.0187909,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,358,35796,54,1775645414.4092343,0.0726385,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,581,80,60,1775645963.1970303,11.0835855,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,49222,22,82,1775645638.1944396,1.1121705,0,1,0,0,2,16,64
192.168.56.102,192.168.56.1,49130,22,134,1775645637.825981,0.7437118,0,1,0,0,2,68,64
192.168.56.1,192.168.56.102,80,28764,54,1775645974.8241074,22.7106626,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,22,49110,99,1775645637.5119672,0.4296982,0,1,0,0,2,33,128
192.168.56.102,192.168.56.1,59134,80,60,1775645957.4936423,5.3801977,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,5950,54,1775645973.1004636,20.9870189,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,905,35796,54,1775645414.3449855,0.0083897,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,49210,22,114,1775645638.1890824,1.1068135,0,1,0,0,2,48,64
192.168.56.102,192.168.56.1,43020,22,102,1775645256.7996528,559.0595409,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,49178,22,134,1775645638.0968215,1.0145527,0,1,0,0,2,68,64
192.168.56.1,192.168.56.102,22,49160,614,1775645637.904972,0.822703,0,1,0,0,2,548,128
192.168.56.102,192.168.56.1,49222,22,114,1775645638.1908405,1.1085713,0,1,0,0,2,48,64
192.168.56.1,192.168.56.102,1119,62818,54,1775645455.1623847,40.825789,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,40660,174,1775645145.05523,447.315118,0,1,0,0,0,108,128
192.168.56.102,192.168.56.1,49096,22,74,1775645637.4667597,0.3844908,1,0,0,0,2,0,64
192.168.56.1,192.168.56.102,80,37547,54,1775645970.7814217,18.6679769,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,35796,282,60,1775645414.3910384,0.0544425,1,0,0,0,1,2,46
192.168.56.102,192.168.56.1,32330,80,60,1775645975.0807788,22.9673339,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,43020,22,66,1775645256.3623953,558.6222832,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,80,10683,54,1775645973.4637468,21.350302,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,80,45419,54,1775645976.259632,24.1461874,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,22,49128,66,1775645637.8137372,0.7314682,0,1,0,0,2,0,128
192.168.56.1,192.168.56.102,22,49128,614,1775645637.772926,0.6906571,0,1,0,0,2,548,128
192.168.56.1,192.168.56.102,1089,62818,54,1775645455.1897116,40.8531156,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,44761,80,60,1775645976.2003033,24.0868584,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,43020,102,1775645255.601256,557.8611442,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,80,30712,54,1775645955.053245,2.9398002,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,49080,22,150,1775645637.6130972,0.5308283,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,62818,2383,60,1775645456.2469609,41.9103648,1,0,0,0,1,2,40
192.168.56.102,192.168.56.1,49178,22,82,1775645638.054226,0.971957,0,1,0,0,2,16,64
192.168.56.102,192.168.56.1,35796,937,60,1775645414.4017165,0.0651205,1,0,0,0,1,2,53
192.168.56.102,192.168.56.1,43020,22,66,1775645255.6810167,557.9409047,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,80,14102,54,1775645978.7612853,26.6478403,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,14389,80,60,1775645973.741865,21.6284202,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,43020,22,102,1775645255.5799136,557.8398017,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,52708,8080,147,1775644697.7409832,0.0008714,0,1,0,0,0,81,64
192.168.56.102,192.168.56.1,43020,22,102,1775645255.7579966,558.0178847,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,679,35796,54,1775645414.3954408,0.0588449,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,8080,52962,1514,1775645288.32838,590.588268,0,1,0,0,0,1448,128
192.168.56.102,192.168.56.1,49196,22,66,1775645638.0176735,0.9354045,0,1,0,0,2,0,64
192.168.56.1,192.168.56.102,22,40660,102,1775645165.23066,467.4905482,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,43020,22,102,1775645256.7231648,558.9830529,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,8080,50080,267,1775645467.7471197,53.4105236,0,1,0,0,1,201,128
192.168.56.1,192.168.56.102,22,49156,1066,1775645637.8904486,0.8081796,0,1,0,0,2,1000,128
192.168.56.102,192.168.56.1,49096,22,82,1775645637.567259,0.48499,0,1,0,0,2,16,64
192.168.56.102,192.168.56.1,49090,22,134,1775645637.6149564,0.5326874,0,1,0,0,2,68,64
192.168.56.102,192.168.56.1,62818,8085,60,1775645456.2557304,41.9191345,1,0,0,0,1,2,55
192.168.56.102,192.168.56.1,64217,80,60,1775645977.7243447,25.6108999,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,62818,52869,60,1775645456.23425,41.8976542,1,0,0,0,1,2,44
192.168.56.1,192.168.56.102,5915,62818,54,1775645455.1481135,40.8115177,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,43020,102,1775645259.5023909,561.7622789,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,62818,631,60,1775645455.1600325,40.8234364,1,0,0,0,1,2,59
192.168.56.102,192.168.56.1,6900,80,60,1775645958.5553248,6.4418801,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,49110,74,1775645637.467104,0.3848351,1,1,0,0,2,0,128
192.168.56.102,192.168.56.1,52964,8080,66,1775645290.3945258,592.6544139,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,389,35796,54,1775645415.52533,1.1887341,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,12174,62818,54,1775645455.1623359,40.8257399,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,49080,142,1775645637.6753798,0.5931108,0,1,0,0,2,76,128
192.168.56.102,192.168.56.1,43020,22,66,1775645256.7203004,558.9801886,0,1,0,0,0,0,64
192.168.56.102,192.168.56.1,43020,22,126,1775645260.2874954,562.5473835,0,1,0,0,0,60,64
192.168.56.102,192.168.56.1,49178,22,110,1775645638.0952516,1.0129825,0,1,0,0,2,44,64
192.168.56.1,192.168.56.102,22,40660,102,1775645165.1338243,467.3937125,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,48125,80,60,1775645976.5046651,24.3912205,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,6014,54,1775645973.104622,20.9911771,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,49840,8080,66,1775645466.780383,52.4437873,0,1,0,0,1,0,64
192.168.56.102,192.168.56.1,48904,80,60,1775645976.5703251,24.4568804,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,43020,22,66,1775645245.238601,547.4984891,0,1,0,0,0,0,64
192.168.56.102,192.168.56.1,49222,22,66,1775645638.12797,1.0457011,0,1,0,0,2,0,64
192.168.56.1,192.168.56.102,22,43020,158,1775645257.3723955,559.6322836,0,1,0,0,0,92,128
192.168.56.1,192.168.56.102,256,62818,54,1775645455.081367,40.7447711,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,49068,22,74,1775645637.082269,0.0,1,0,0,0,2,0,64
192.168.56.102,192.168.56.1,42961,80,60,1775645966.5530808,14.439636,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,43020,22,102,1775645255.6008768,557.860765,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,49196,22,82,1775645638.0627036,0.9804347,0,1,0,0,2,16,64
192.168.56.1,192.168.56.102,80,52847,54,1775645956.978271,4.8648262,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,22,49184,614,1775645638.0585103,0.9762414,0,1,0,0,2,548,128
192.168.56.102,192.168.56.1,27567,80,60,1775645970.1655645,18.0521198,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,8080,52708,1514,1775644697.760572,0.0204601,0,1,0,0,0,1448,128
192.168.56.102,192.168.56.1,49822,8080,66,1775645466.9486687,52.6120729,0,1,1,0,1,0,64
192.168.56.102,192.168.56.1,24026,80,60,1775645959.93912,7.8256753,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,8080,36406,74,1775645472.1640773,57.8274812,1,1,0,0,1,0,128
192.168.56.1,192.168.56.102,2968,62818,54,1775645455.1955302,40.8589343,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,49068,22,1042,1775645637.168331,0.0860618,0,1,0,0,2,976,64
192.168.56.1,192.168.56.102,22,43020,102,1775645258.293522,560.55341,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,58998,80,60,1775645962.6367528,10.523308,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,8080,52708,1514,1775644697.760572,0.0204601,0,1,0,0,0,1448,128
192.168.56.1,192.168.56.102,80,64358,54,1775645977.7415714,25.6281266,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,35796,309,60,1775645415.5736964,1.2371006,1,0,0,0,1,2,47
192.168.56.102,192.168.56.1,39202,8080,66,1775645462.434204,48.097608,0,1,0,0,1,0,64
192.168.56.1,192.168.56.102,22,49130,99,1775645637.7296495,0.6473805,0,1,0,0,2,33,128
192.168.56.102,192.168.56.1,43020,22,102,1775645259.9004123,562.1603006,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,80,8710,54,1775645968.9354684,16.8220237,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,22,49196,1066,1775645638.057967,0.975698,0,1,0,0,2,1000,128
192.168.56.102,192.168.56.1,49130,22,82,1775645637.7761135,0.6938446,0,1,0,0,2,16,64
192.168.56.1,192.168.56.102,80,32637,54,1775645970.4952104,18.3817656,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,80,60136,54,1775645977.4693491,25.3559045,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,22,43020,102,1775645257.5112915,559.7711798,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,49090,22,158,1775645637.621555,0.5392863,0,1,0,0,2,92,64
192.168.56.1,192.168.56.102,80,1626,54,1775645952.1892283,0.0757837,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,24785,80,60,1775645974.5198314,22.4063866,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,49112,99,1775645637.7168822,0.6346132,0,1,0,0,2,33,128
192.168.56.102,192.168.56.1,14767,80,60,1775645978.803324,26.6898792,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,62818,9500,60,1775645455.147083,40.8104871,1,0,0,0,1,2,42
192.168.56.1,192.168.56.102,223,35796,54,1775645414.359776,0.0231801,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,43020,22,66,1775645256.0327568,558.292645,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,421,35796,54,1775645414.3483367,0.011741,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,49196,614,1775645638.0620668,0.9797977,0,1,0,0,2,548,128
192.168.56.1,192.168.56.102,80,59594,54,1775645962.677508,10.5640634,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,30049,80,60,1775645974.9152496,22.8018049,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,49156,66,1775645637.937126,0.854857,0,1,0,0,2,0,128
192.168.56.1,192.168.56.102,22,49096,142,1775645637.637741,0.5554723,0,1,0,0,2,76,128
192.168.56.1,192.168.56.102,80,54117,54,1775645971.8514495,19.7380047,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,23962,80,60,1775645954.5481324,2.4346876,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,49090,99,1775645637.5072238,0.4249548,0,1,0,0,2,33,128
192.168.56.1,192.168.56.102,106,35796,54,1775645414.4092174,0.0726215,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,49080,22,74,1775645637.4666135,0.3843447,1,0,0,0,2,0,64
192.168.56.102,192.168.56.1,43020,22,126,1775645260.2874954,562.5473835,0,1,0,0,0,60,64
192.168.56.102,192.168.56.1,52962,8080,147,1775645288.3246503,590.5845383,0,1,0,0,0,81,64
192.168.56.1,192.168.56.102,22,49096,66,1775645637.692486,0.610217,0,1,0,0,2,0,128
192.168.56.1,192.168.56.102,1723,62818,54,1775645455.0813503,40.7447546,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,80,5681,54,1775645968.7340899,16.620645,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,80,23008,54,1775645959.8512752,7.7378304,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,365,35798,54,1775645415.4753287,1.1387329,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,26426,80,60,1775645960.1190424,8.0055976,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,43020,22,102,1775645259.8517823,562.1116706,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,7287,80,60,1775645963.716457,11.6030121,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,22230,54,1775645959.7890162,7.6755714,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,80,6900,54,1775645973.1855228,21.0720779,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,22,43020,102,1775645259.8522778,562.1121659,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,472,35796,54,1775645415.5300565,1.1934606,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,49178,110,1775645638.0958188,1.0135499,0,1,0,0,2,44,128
192.168.56.102,192.168.56.1,30179,80,60,1775645955.0087068,2.895262,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,40660,22,178,1775645144.9882135,447.2481017,0,1,0,0,0,112,64
192.168.56.102,192.168.56.1,35798,142,60,1775645415.584368,1.2477722,1,0,0,0,1,2,38
192.168.56.1,192.168.56.102,80,62000,54,1775645957.710083,5.5966382,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,49090,22,114,1775645637.5676792,0.4854102,0,1,0,0,2,48,64
192.168.56.1,192.168.56.102,80,52554,54,1775645956.954317,4.8408722,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,22,49080,142,1775645637.6116152,0.5293462,0,1,0,0,2,76,128
192.168.56.1,192.168.56.102,22,49096,66,1775645637.5085552,0.4262861,0,1,0,0,2,0,128
192.168.56.1,192.168.56.102,23,35796,54,1775645414.3372488,0.000653,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,43020,22,102,1775645256.3175044,558.5773925,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,49184,22,1042,1775645638.0090923,0.9268235,0,1,0,0,2,976,64
